the,31
of,29
to,16
and,15
culture,13
in,10
is,10
that,10
it,100
town,7
for,7
its,7
britain,6
as,6
proposal,5
city,5
an,5
be,5
are,4
year,4
award,4
arts,4
not,4
but,4
into,4
cooper,3
title,3
by,3
towns,3
they,3
could,3
might,3
more,3
glasgow,3
people,3
among,2
bringing,2
uk,2
should,2
hull,2
her,2
colleagues,2
argue,2
resources,2
some,2
no,2
european,2
capital,2
after,2
on,2
who,2
what,2
such,2
titles,2
all,2
prominence,2
community,2
successful,2
events,2
aspirations,2
self,2
image,2
cooperation,2
cultural,2
can,2
about,2
supporting,2
local,2
paragraph,2
author,2
group,1
labour,1
mps,1
them,1
yvette,1
new,1
with,1
call,1
institute,1
sit,1
alongside,1
existing,1
which,1
was,1
held,1
has,1
been,1
awarded,1
coventry,1
success,1
crown,1
where,1
brought,1
220m,1
investment,1
avalanche,1
ought,1
confined,1
cities,1
true,1
prevented,1
from,1
applying,1
generally,1
lack,1
put,1
together,1
bid,1
beat,1
their,1
bigger,1
competitors,1
argued,1
become,1
annual,1
event,1
attracting,1
funding,1
creating,1
jobs,1
see,1
booby,1
prize,1
fact,1
longer,1
able,1
apply,1
much,1
prestigious,1
sought,1
bagged,1
liverpool,1
cynic,1
speculate,1
verge,1
disappearing,1
endless,1
fever,1
selfcelebration,1
desperation,1
reinvent,1
itself,1
post,1
brexit,1
world,1
knows,1
will,1
follow,1
village,1
suburb,1
hamlet,1
also,1
wise,1
recall,1
cure,1
badly,1
run,1
washes,1
out,1
place,1
like,1
tide,1
spell,1
leaving,1
lasting,1
benefits,1
really,1
holders,1
those,1
do,1
great,1
deal,1
than,1
fill,1
hotel,1
bedrooms,1
bring,1
highprofile,1
good,1
press,1
transform,1
live,1
there,1
nudge,1
bolder,1
optimistic,1
light,1
hard,1
get,1
right,1
requires,1
remarkable,1
degree,1
vision,1
well,1
between,1
authorities,1
private,1
sector,1
groups,1
organisations,1
done,1
certainly,1
seen,1
one,1
complex,1
series,1
factors,1
have,1
turned,1
powerhouse,1
art,1
music,1
theatre,1
remains,1
today,1
just,1
honouring,1
peculiarities,1
helping,1
sustain,1
high,1
street,1
facilities,1
above,1
celebrating,1
jeremy,1
wright,1
secretary,1
welcome,1
this,1
positive,1
hope,1
filled,1
turn,1
action,1
consolidate,1
ties,1
promote,1
increase,1
economic,1
strength,1
focus,1
limited,1
according,1
regarded,1
sensible,1
compromise,1
deceiving,1
attempt,1
ic,1
eye,1
catching,1
bonus,1
inaccessible,1
target,1
suggests,1
holder,1
only,1
if,1
endeavours,1
maintain,1
meets,1
brings,1
commits,1
long,1
term,1
growth,1
mentioned,1
present,1
laja,1
contrasting,1
case,1
example,1
background,1
story,1
related,1
topic,1
attitude,1
towards,1
skeptical,1
objective,1
favourable,1
critical,1
